"Start.Week","End.Week","State","Condition.Group","Condition","ICD10_codes","Age.Group","Number.of.COVID.19.Deaths"
2020-02-01,2020-11-07,"CT","Malignant neoplasms","Malignant neoplasms","C00-C97","25-34",0
2020-02-01,2020-11-07,"CT","Malignant neoplasms","Malignant neoplasms","C00-C97","55-64",22
2020-02-01,2020-11-07,"CT","Malignant neoplasms","Malignant neoplasms","C00-C97","65-74",52
2020-02-01,2020-11-07,"CT","Malignant neoplasms","Malignant neoplasms","C00-C97","75-84",59
2020-02-01,2020-11-07,"CT","Malignant neoplasms","Malignant neoplasms","C00-C97","85+",59
2020-02-01,2020-11-07,"CT","Diabetes","Diabetes","E10-E14","45-54",19
2020-02-01,2020-11-07,"CT","Diabetes","Diabetes","E10-E14","55-64",62
2020-02-01,2020-11-07,"CT","Diabetes","Diabetes","E10-E14","65-74",122
2020-02-01,2020-11-07,"CT","Diabetes","Diabetes","E10-E14","75-84",141
2020-02-01,2020-11-07,"CT","Diabetes","Diabetes","E10-E14","85+",146
2020-02-01,2020-11-07,"CT","Obesity","Obesity","E65-E68","45-54",10
2020-02-01,2020-11-07,"CT","Obesity","Obesity","E65-E68","55-64",23
2020-02-01,2020-11-07,"CT","Obesity","Obesity","E65-E68","65-74",21
2020-02-01,2020-11-07,"CT","Obesity","Obesity","E65-E68","75-84",17
2020-02-01,2020-11-07,"CT","Alzheimer disease","Alzheimer disease","G30","0-24",0
2020-02-01,2020-11-07,"CT","Alzheimer disease","Alzheimer disease","G30","25-34",0
2020-02-01,2020-11-07,"CT","Alzheimer disease","Alzheimer disease","G30","35-44",0
2020-02-01,2020-11-07,"CT","Alzheimer disease","Alzheimer disease","G30","45-54",0
2020-02-01,2020-11-07,"CT","Alzheimer disease","Alzheimer disease","G30","75-84",36
2020-02-01,2020-11-07,"CT","Alzheimer disease","Alzheimer disease","G30","85+",93
2020-02-01,2020-11-07,"CT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","0-24",0
2020-02-01,2020-11-07,"CT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","25-34",0
2020-02-01,2020-11-07,"CT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","35-44",0
2020-02-01,2020-11-07,"CT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","45-54",0
2020-02-01,2020-11-07,"CT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","55-64",16
2020-02-01,2020-11-07,"CT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","65-74",69
2020-02-01,2020-11-07,"CT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","75-84",204
2020-02-01,2020-11-07,"CT","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","85+",495
2020-02-01,2020-11-07,"CT","Renal failure","Renal failure","N17-N19","45-54",18
2020-02-01,2020-11-07,"CT","Renal failure","Renal failure","N17-N19","55-64",38
2020-02-01,2020-11-07,"CT","Renal failure","Renal failure","N17-N19","65-74",62
2020-02-01,2020-11-07,"CT","Renal failure","Renal failure","N17-N19","75-84",80
2020-02-01,2020-11-07,"CT","Renal failure","Renal failure","N17-N19","85+",100
2020-02-01,2020-11-07,"CT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","0-24",0
2020-02-01,2020-11-07,"CT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","25-34",0
2020-02-01,2020-11-07,"CT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","35-44",0
2020-02-01,2020-11-07,"CT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","45-54",12
2020-02-01,2020-11-07,"CT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","55-64",24
2020-02-01,2020-11-07,"CT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","65-74",27
2020-02-01,2020-11-07,"CT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","75-84",39
2020-02-01,2020-11-07,"CT","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","85+",74
2020-02-01,2020-11-07,"CT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","25-34",10
2020-02-01,2020-11-07,"CT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","35-44",17
2020-02-01,2020-11-07,"CT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","45-54",71
2020-02-01,2020-11-07,"CT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","55-64",206
2020-02-01,2020-11-07,"CT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","65-74",420
2020-02-01,2020-11-07,"CT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","75-84",491
2020-02-01,2020-11-07,"CT","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","85+",645
2020-02-01,2020-11-07,"CT","COVID-19","COVID-19","U071","25-34",15
2020-02-01,2020-11-07,"CT","COVID-19","COVID-19","U071","35-44",29
2020-02-01,2020-11-07,"CT","COVID-19","COVID-19","U071","45-54",107
2020-02-01,2020-11-07,"CT","COVID-19","COVID-19","U071","55-64",376
2020-02-01,2020-11-07,"CT","COVID-19","COVID-19","U071","65-74",776
2020-02-01,2020-11-07,"CT","COVID-19","COVID-19","U071","75-84",1176
2020-02-01,2020-11-07,"CT","COVID-19","COVID-19","U071","85+",2038
2020-02-01,2020-11-07,"DE","Respiratory diseases","Influenza and pneumonia","J09-J18","45-54",11
2020-02-01,2020-11-07,"DE","Respiratory diseases","Influenza and pneumonia","J09-J18","55-64",33
2020-02-01,2020-11-07,"DE","Respiratory diseases","Influenza and pneumonia","J09-J18","65-74",57
2020-02-01,2020-11-07,"DE","Respiratory diseases","Influenza and pneumonia","J09-J18","75-84",61
2020-02-01,2020-11-07,"DE","Respiratory diseases","Influenza and pneumonia","J09-J18","85+",66
2020-02-01,2020-11-07,"DE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","35-44",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Adult respiratory distress syndrome","J80","0-24",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Adult respiratory distress syndrome","J80","25-34",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Adult respiratory distress syndrome","J80","55-64",14
2020-02-01,2020-11-07,"DE","Respiratory diseases","Adult respiratory distress syndrome","J80","65-74",22
2020-02-01,2020-11-07,"DE","Respiratory diseases","Adult respiratory distress syndrome","J80","75-84",14
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory failure","J96","35-44",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory failure","J96","45-54",13
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory failure","J96","55-64",17
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory failure","J96","65-74",35
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory failure","J96","75-84",35
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory failure","J96","85+",44
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory arrest","R09.2","0-24",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory arrest","R09.2","35-44",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory arrest","R09.2","45-54",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory arrest","R09.2","55-64",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory arrest","R09.2","65-74",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Respiratory arrest","R09.2","75-84",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","0-24",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","35-44",0
2020-02-01,2020-11-07,"DE","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","65-74",10
2020-02-01,2020-11-07,"DE","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","85+",11
2020-02-01,2020-11-07,"DE","Circulatory diseases","Hypertensive diseases","I10-I15","0-24",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Hypertensive diseases","I10-I15","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Hypertensive diseases","I10-I15","45-54",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Hypertensive diseases","I10-I15","85+",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","55-64",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrest","I46","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","45-54",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","45-54",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","65-74",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cerebrovascular diseases","I60-I69","0-24",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cerebrovascular diseases","I60-I69","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","0-24",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","25-34",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","35-44",0
2020-02-01,2020-11-07,"DE","Sepsis","Sepsis","A40-A41","25-34",0
2020-02-01,2020-11-07,"DE","Sepsis","Sepsis","A40-A41","35-44",0
2020-02-01,2020-11-07,"DE","Sepsis","Sepsis","A40-A41","65-74",14
2020-02-01,2020-11-07,"DE","Sepsis","Sepsis","A40-A41","75-84",11
2020-02-01,2020-11-07,"DE","Malignant neoplasms","Malignant neoplasms","C00-C97","0-24",0
2020-02-01,2020-11-07,"DE","Malignant neoplasms","Malignant neoplasms","C00-C97","25-34",0
2020-02-01,2020-11-07,"DE","Malignant neoplasms","Malignant neoplasms","C00-C97","35-44",0
2020-02-01,2020-11-07,"DE","Malignant neoplasms","Malignant neoplasms","C00-C97","85+",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","0-24",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","25-34",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","35-44",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","45-54",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","85+",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","25-34",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","35-44",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","45-54",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","75-84",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","85+",0
2020-02-01,2020-11-07,"DE","Alzheimer disease","Alzheimer disease","G30","0-24",0
2020-02-01,2020-11-07,"DE","Alzheimer disease","Alzheimer disease","G30","25-34",0
2020-02-01,2020-11-07,"DE","Alzheimer disease","Alzheimer disease","G30","35-44",0
2020-02-01,2020-11-07,"DE","Alzheimer disease","Alzheimer disease","G30","45-54",0
2020-02-01,2020-11-07,"DE","Alzheimer disease","Alzheimer disease","G30","55-64",0
2020-02-01,2020-11-07,"DE","Alzheimer disease","Alzheimer disease","G30","65-74",0
2020-02-01,2020-11-07,"DE","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","0-24",0
2020-02-01,2020-11-07,"DE","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","25-34",0
2020-02-01,2020-11-07,"DE","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","35-44",0
2020-02-01,2020-11-07,"DE","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","45-54",0
2020-02-01,2020-11-07,"DE","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","85+",15
2020-02-01,2020-11-07,"DE","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"DE","Renal failure","Renal failure","N17-N19","35-44",0
2020-02-01,2020-11-07,"DE","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","0-24",0
2020-02-01,2020-11-07,"DE","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","25-34",0
2020-02-01,2020-11-07,"DE","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","35-44",0
2020-02-01,2020-11-07,"DE","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","45-54",0
2020-02-01,2020-11-07,"DE","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","55-64",0
2020-02-01,2020-11-07,"DE","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","35-44",0
2020-02-01,2020-11-07,"DE","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","45-54",10
2020-02-01,2020-11-07,"DE","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","55-64",27
2020-02-01,2020-11-07,"DE","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","65-74",54
2020-02-01,2020-11-07,"DE","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","75-84",62
2020-02-01,2020-11-07,"DE","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","85+",77
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","45-54",28
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","55-64",61
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","65-74",128
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","75-84",165
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","85+",211
2020-02-01,2020-11-07,"DC","Respiratory diseases","Influenza and pneumonia","J09-J18","25-34",10
2020-02-01,2020-11-07,"DC","Respiratory diseases","Influenza and pneumonia","J09-J18","35-44",24
2020-02-01,2020-11-07,"DC","Respiratory diseases","Influenza and pneumonia","J09-J18","45-54",64
2020-02-01,2020-11-07,"DC","Respiratory diseases","Influenza and pneumonia","J09-J18","55-64",125
2020-02-01,2020-11-07,"DC","Respiratory diseases","Influenza and pneumonia","J09-J18","65-74",185
2020-02-01,2020-11-07,"DC","Respiratory diseases","Influenza and pneumonia","J09-J18","75-84",144
2020-02-01,2020-11-07,"DC","Respiratory diseases","Influenza and pneumonia","J09-J18","85+",147
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","45-54",13
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","55-64",19
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",29
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",20
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",12
2020-02-01,2020-11-07,"DC","Respiratory diseases","Adult respiratory distress syndrome","J80","35-44",23
2020-02-01,2020-11-07,"DC","Respiratory diseases","Adult respiratory distress syndrome","J80","45-54",64
2020-02-01,2020-11-07,"DC","Respiratory diseases","Adult respiratory distress syndrome","J80","55-64",124
2020-02-01,2020-11-07,"DC","Respiratory diseases","Adult respiratory distress syndrome","J80","65-74",198
2020-02-01,2020-11-07,"DC","Respiratory diseases","Adult respiratory distress syndrome","J80","75-84",157
2020-02-01,2020-11-07,"DC","Respiratory diseases","Adult respiratory distress syndrome","J80","85+",154
2020-02-01,2020-11-07,"DC","Respiratory diseases","Respiratory failure","J96","0-24",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Respiratory failure","J96","25-34",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Respiratory failure","J96","35-44",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Respiratory failure","J96","45-54",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Respiratory failure","J96","65-74",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Respiratory failure","J96","75-84",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","0-24",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","25-34",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","35-44",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","45-54",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Hypertensive diseases","I10-I15","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Hypertensive diseases","I10-I15","45-54",33
2020-02-01,2020-11-07,"DC","Circulatory diseases","Hypertensive diseases","I10-I15","55-64",95
2020-02-01,2020-11-07,"DC","Circulatory diseases","Hypertensive diseases","I10-I15","65-74",143
2020-02-01,2020-11-07,"DC","Circulatory diseases","Hypertensive diseases","I10-I15","75-84",112
2020-02-01,2020-11-07,"DC","Circulatory diseases","Hypertensive diseases","I10-I15","85+",120
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",19
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",11
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","25-34",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","55-64",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",14
2020-02-01,2020-11-07,"DC","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Heart failure","I50","25-34",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Heart failure","I50","65-74",11
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cerebrovascular diseases","I60-I69","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cerebrovascular diseases","I60-I69","25-34",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cerebrovascular diseases","I60-I69","35-44",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","25-34",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","65-74",11
2020-02-01,2020-11-07,"DC","Sepsis","Sepsis","A40-A41","0-24",0
2020-02-01,2020-11-07,"DC","Sepsis","Sepsis","A40-A41","25-34",0
2020-02-01,2020-11-07,"DC","Sepsis","Sepsis","A40-A41","35-44",0
2020-02-01,2020-11-07,"DC","Sepsis","Sepsis","A40-A41","45-54",0
2020-02-01,2020-11-07,"DC","Sepsis","Sepsis","A40-A41","55-64",0
2020-02-01,2020-11-07,"DC","Malignant neoplasms","Malignant neoplasms","C00-C97","0-24",0
2020-02-01,2020-11-07,"DC","Malignant neoplasms","Malignant neoplasms","C00-C97","25-34",0
2020-02-01,2020-11-07,"DC","Malignant neoplasms","Malignant neoplasms","C00-C97","55-64",12
2020-02-01,2020-11-07,"DC","Malignant neoplasms","Malignant neoplasms","C00-C97","65-74",25
2020-02-01,2020-11-07,"DC","Malignant neoplasms","Malignant neoplasms","C00-C97","75-84",24
2020-02-01,2020-11-07,"DC","Malignant neoplasms","Malignant neoplasms","C00-C97","85+",14
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","45-54",28
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","55-64",71
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","65-74",111
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","75-84",62
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","85+",46
2020-02-01,2020-11-07,"DC","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"DC","Obesity","Obesity","E65-E68","45-54",14
2020-02-01,2020-11-07,"DC","Obesity","Obesity","E65-E68","55-64",13
2020-02-01,2020-11-07,"DC","Alzheimer disease","Alzheimer disease","G30","0-24",0
2020-02-01,2020-11-07,"DC","Alzheimer disease","Alzheimer disease","G30","25-34",0
2020-02-01,2020-11-07,"DC","Alzheimer disease","Alzheimer disease","G30","35-44",0
2020-02-01,2020-11-07,"DC","Alzheimer disease","Alzheimer disease","G30","45-54",0
2020-02-01,2020-11-07,"DC","Alzheimer disease","Alzheimer disease","G30","55-64",0
2020-02-01,2020-11-07,"DC","Alzheimer disease","Alzheimer disease","G30","65-74",0
2020-02-01,2020-11-07,"DC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","0-24",0
