"Start.Week","End.Week","State","Condition.Group","Condition","ICD10_codes","Age.Group","Number.of.COVID.19.Deaths"
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","55-64",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",18
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrest","I46","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrest","I46","All Ages",18
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","45-54",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","35-44",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","45-54",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","65-74",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"DE","Circulatory diseases","Heart failure","I50","All Ages",11
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","0-24",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","25-34",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","35-44",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","45-54",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","85+",0
2020-02-01,2020-11-07,"DE","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","25-34",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","35-44",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","45-54",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","75-84",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","85+",0
2020-02-01,2020-11-07,"DE","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"DE","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"DE","Renal failure","Renal failure","N17-N19","35-44",0
2020-02-01,2020-11-07,"DE","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"DE","Renal failure","Renal failure","N17-N19","All Ages",29
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","45-54",28
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","55-64",61
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","65-74",128
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","75-84",165
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","85+",211
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"DE","COVID-19","COVID-19","U071","All Ages",609
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","45-54",13
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","55-64",19
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",29
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",20
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",12
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated",0
2020-02-01,2020-11-07,"DC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",96
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",19
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",11
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",42
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","25-34",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","55-64",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",14
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",26
2020-02-01,2020-11-07,"DC","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Heart failure","I50","25-34",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Heart failure","I50","65-74",11
2020-02-01,2020-11-07,"DC","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"DC","Circulatory diseases","Heart failure","I50","All Ages",26
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","45-54",28
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","55-64",71
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","65-74",111
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","75-84",62
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","85+",46
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"DC","Diabetes","Diabetes","E10-E14","All Ages",328
2020-02-01,2020-11-07,"DC","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"DC","Obesity","Obesity","E65-E68","45-54",14
2020-02-01,2020-11-07,"DC","Obesity","Obesity","E65-E68","55-64",13
2020-02-01,2020-11-07,"DC","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"DC","Obesity","Obesity","E65-E68","All Ages",52
2020-02-01,2020-11-07,"DC","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"DC","Renal failure","Renal failure","N17-N19","25-34",0
2020-02-01,2020-11-07,"DC","Renal failure","Renal failure","N17-N19","65-74",11
2020-02-01,2020-11-07,"DC","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"DC","Renal failure","Renal failure","N17-N19","All Ages",37
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","25-34",10
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","35-44",26
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","45-54",71
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","55-64",144
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","65-74",216
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","75-84",165
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","85+",161
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"DC","COVID-19","COVID-19","U071","All Ages",795
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",11
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","35-44",36
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","45-54",72
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","55-64",264
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",652
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",940
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",831
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated",0
2020-02-01,2020-11-07,"FL","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",2813
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","35-44",14
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","45-54",73
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","55-64",294
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",820
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",1367
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","85+",1582
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"FL","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",4151
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","0-24",0
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","35-44",15
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","45-54",42
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","55-64",82
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","65-74",145
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","75-84",178
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","85+",189
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrest","I46","All Ages",659
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","45-54",15
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","55-64",69
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","65-74",223
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",415
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",589
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"FL","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",1319
2020-02-01,2020-11-07,"FL","Circulatory diseases","Heart failure","I50","45-54",21
2020-02-01,2020-11-07,"FL","Circulatory diseases","Heart failure","I50","55-64",60
2020-02-01,2020-11-07,"FL","Circulatory diseases","Heart failure","I50","65-74",155
2020-02-01,2020-11-07,"FL","Circulatory diseases","Heart failure","I50","75-84",249
2020-02-01,2020-11-07,"FL","Circulatory diseases","Heart failure","I50","85+",321
2020-02-01,2020-11-07,"FL","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"FL","Circulatory diseases","Heart failure","I50","All Ages",811
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","25-34",20
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","35-44",79
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","45-54",230
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","55-64",679
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","65-74",1304
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","75-84",1431
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","85+",1040
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"FL","Diabetes","Diabetes","E10-E14","All Ages",4792
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","0-24",15
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","25-34",34
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","35-44",93
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","45-54",174
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","55-64",310
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","65-74",382
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","75-84",222
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","85+",62
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"FL","Obesity","Obesity","E65-E68","All Ages",1292
2020-02-01,2020-11-07,"FL","Renal failure","Renal failure","N17-N19","35-44",10
2020-02-01,2020-11-07,"FL","Renal failure","Renal failure","N17-N19","45-54",31
2020-02-01,2020-11-07,"FL","Renal failure","Renal failure","N17-N19","55-64",86
2020-02-01,2020-11-07,"FL","Renal failure","Renal failure","N17-N19","65-74",192
2020-02-01,2020-11-07,"FL","Renal failure","Renal failure","N17-N19","75-84",226
2020-02-01,2020-11-07,"FL","Renal failure","Renal failure","N17-N19","85+",218
2020-02-01,2020-11-07,"FL","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"FL","Renal failure","Renal failure","N17-N19","All Ages",766
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","0-24",38
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","25-34",100
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","35-44",290
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","45-54",709
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","55-64",1893
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","65-74",3585
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","75-84",4796
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","85+",5128
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"FL","COVID-19","COVID-19","U071","All Ages",16539
2020-02-01,2020-11-07,"GA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"GA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","45-54",21
2020-02-01,2020-11-07,"GA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","55-64",47
2020-02-01,2020-11-07,"GA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",126
2020-02-01,2020-11-07,"GA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",140
2020-02-01,2020-11-07,"GA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",79
2020-02-01,2020-11-07,"GA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated",0
2020-02-01,2020-11-07,"GA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",422
2020-02-01,2020-11-07,"GA","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"GA","Circulatory diseases","Ischemic heart disease","I20-I25","45-54",11
2020-02-01,2020-11-07,"GA","Circulatory diseases","Ischemic heart disease","I20-I25","55-64",63
2020-02-01,2020-11-07,"GA","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",95
2020-02-01,2020-11-07,"GA","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",112
2020-02-01,2020-11-07,"GA","Circulatory diseases","Ischemic heart disease","I20-I25","85+",132
2020-02-01,2020-11-07,"GA","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"GA","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",421
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","25-34",13
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","35-44",20
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","45-54",81
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","55-64",150
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","65-74",279
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","75-84",259
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","85+",220
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrest","I46","All Ages",1026
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","45-54",12
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","55-64",27
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","65-74",69
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",90
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",97
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"GA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",299
2020-02-01,2020-11-07,"GA","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"GA","Circulatory diseases","Heart failure","I50","45-54",16
2020-02-01,2020-11-07,"GA","Circulatory diseases","Heart failure","I50","55-64",41
2020-02-01,2020-11-07,"GA","Circulatory diseases","Heart failure","I50","65-74",89
2020-02-01,2020-11-07,"GA","Circulatory diseases","Heart failure","I50","75-84",115
2020-02-01,2020-11-07,"GA","Circulatory diseases","Heart failure","I50","85+",138
2020-02-01,2020-11-07,"GA","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"GA","Circulatory diseases","Heart failure","I50","All Ages",405
2020-02-01,2020-11-07,"GA","Diabetes","Diabetes","E10-E14","35-44",25
2020-02-01,2020-11-07,"GA","Diabetes","Diabetes","E10-E14","45-54",50
2020-02-01,2020-11-07,"GA","Diabetes","Diabetes","E10-E14","55-64",160
2020-02-01,2020-11-07,"GA","Diabetes","Diabetes","E10-E14","65-74",217
2020-02-01,2020-11-07,"GA","Diabetes","Diabetes","E10-E14","75-84",211
2020-02-01,2020-11-07,"GA","Diabetes","Diabetes","E10-E14","85+",139
2020-02-01,2020-11-07,"GA","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"GA","Diabetes","Diabetes","E10-E14","All Ages",812
2020-02-01,2020-11-07,"GA","Obesity","Obesity","E65-E68","35-44",32
2020-02-01,2020-11-07,"GA","Obesity","Obesity","E65-E68","45-54",41
2020-02-01,2020-11-07,"GA","Obesity","Obesity","E65-E68","55-64",51
2020-02-01,2020-11-07,"GA","Obesity","Obesity","E65-E68","65-74",58
2020-02-01,2020-11-07,"GA","Obesity","Obesity","E65-E68","75-84",22
2020-02-01,2020-11-07,"GA","Obesity","Obesity","E65-E68","85+",10
2020-02-01,2020-11-07,"GA","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"GA","Obesity","Obesity","E65-E68","All Ages",226
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","25-34",11
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","35-44",14
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","45-54",58
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","55-64",121
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","65-74",192
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","75-84",184
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","85+",115
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"GA","Renal failure","Renal failure","N17-N19","All Ages",696
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","0-24",24
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","25-34",72
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","35-44",162
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","45-54",428
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","55-64",1037
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","65-74",1776
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","75-84",1917
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","85+",1637
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"GA","COVID-19","COVID-19","U071","All Ages",7053
2020-02-01,2020-11-07,"HI","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"HI","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",0
2020-02-01,2020-11-07,"HI","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","35-44",0
2020-02-01,2020-11-07,"HI","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","45-54",0
2020-02-01,2020-11-07,"HI","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated",0
2020-02-01,2020-11-07,"HI","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",21
2020-02-01,2020-11-07,"HI","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",10
2020-02-01,2020-11-07,"HI","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",34
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrest","I46","0-24",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrest","I46","35-44",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrest","I46","65-74",11
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrest","I46","All Ages",34
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","25-34",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","35-44",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","45-54",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",13
2020-02-01,2020-11-07,"HI","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Heart failure","I50","25-34",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"HI","Circulatory diseases","Heart failure","I50","All Ages",22
2020-02-01,2020-11-07,"HI","Diabetes","Diabetes","E10-E14","0-24",0
2020-02-01,2020-11-07,"HI","Diabetes","Diabetes","E10-E14","25-34",0
2020-02-01,2020-11-07,"HI","Diabetes","Diabetes","E10-E14","55-64",13
2020-02-01,2020-11-07,"HI","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"HI","Diabetes","Diabetes","E10-E14","All Ages",39
2020-02-01,2020-11-07,"HI","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"HI","Obesity","Obesity","E65-E68","25-34",0
2020-02-01,2020-11-07,"HI","Obesity","Obesity","E65-E68","85+",0
2020-02-01,2020-11-07,"HI","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"HI","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"HI","Renal failure","Renal failure","N17-N19","25-34",0
2020-02-01,2020-11-07,"HI","Renal failure","Renal failure","N17-N19","35-44",0
2020-02-01,2020-11-07,"HI","Renal failure","Renal failure","N17-N19","65-74",12
2020-02-01,2020-11-07,"HI","Renal failure","Renal failure","N17-N19","85+",10
2020-02-01,2020-11-07,"HI","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"HI","Renal failure","Renal failure","N17-N19","All Ages",37
2020-02-01,2020-11-07,"HI","COVID-19","COVID-19","U071","0-24",0
2020-02-01,2020-11-07,"HI","COVID-19","COVID-19","U071","45-54",16
2020-02-01,2020-11-07,"HI","COVID-19","COVID-19","U071","55-64",42
2020-02-01,2020-11-07,"HI","COVID-19","COVID-19","U071","65-74",62
2020-02-01,2020-11-07,"HI","COVID-19","COVID-19","U071","75-84",59
2020-02-01,2020-11-07,"HI","COVID-19","COVID-19","U071","85+",90
2020-02-01,2020-11-07,"HI","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"HI","COVID-19","COVID-19","U071","All Ages",277
2020-02-01,2020-11-07,"ID","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"ID","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",0
2020-02-01,2020-11-07,"ID","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","35-44",0
2020-02-01,2020-11-07,"ID","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",20
2020-02-01,2020-11-07,"ID","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",39
2020-02-01,2020-11-07,"ID","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",30
